plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	Well2	GeneSymbol	GeneID
1	81	0.38	D09	sample	sample	204.95545977	184.505882353	194.7306710615	-20.449577417	1.08	0.997	0.761	-0.001	D9	PADI2	N/A
1	53	0.38	C05	sample	sample	186.013679891	180.785234899	183.399457395	-5.22844499200002	0.983	0.977	0.532	0.222	C5	SMARCE1	N/A
1	124	0.38	F04	sample	sample	192.685573366	207.128335451	199.9069544085	14.442762085	1.02	1.12	-0.111	0.865	F4	BAZ1A	N/A
3	296	0.37	M08	sample	sample	214.185381356	185.972489684	200.07893552	-28.212891672	1.16	1.03	0.779	-0.029	M8	HIST1H2AB	N/A
3	231	0.37	J15	sample	sample	172.547720798	201.471910112	187.009815455	28.924189314	0.934	1.11	-0.719	1.468	J15	INO80B	N/A
3	166	0.37	G22	killer	killer	195.063492063	177.783505155	186.423498609	-17.279986908	1.06	0.981	0.964	-0.217	NA	NA	NA
3	124	0.37	F04	sample	sample	203.263285024	201.783783784	202.523534404	-1.47950123999999	1.1	1.11	0.921	-0.185	F4	PHF19	N/A
4	267	0.37	L03	sample	sample	211.34057971	186.974014337	199.1572970235	-24.366565373	1.08	0.977	0.731	0	L3	BBX	N/A
4	34	0.36	B10	sample	sample	185.257518797	193.957729469	189.607624133	8.700210672	0.948	1.01	0.051	0.671	B10	MTBP	N/A
3	78	0.36	D06	sample	sample	192.360837438	187.958290946	190.159564192	-4.402546492	1.04	1.04	0.212	0.51	D6	GPX1	N/A
4	170	0.36	H02	sample	sample	183.041773779	201.528127068	192.2849504235	18.486353289	0.936	1.05	-0.148	0.865	H2	SOX13	N/A
2	84	0.35	D12	sample	sample	205.182441701	178.0776218	191.6300317505	-27.104819901	1.05	0.953	0.685	0.024	D12	TSPY3	N/A
3	250	0.35	K10	sample	sample	200.071352503	180.314779271	190.193065887	-19.756573232	1.08	0.995	0.687	0.022	K10	TDG	N/A
2	327	0.35	N15	sample	sample	202.592792793	188.756198347	195.67449557	-13.836594446	1.04	1.01	0.693	0.003	N15	NTHL1	N/A
4	106	0.35	E10	sample	sample	204.071192053	191.633136095	197.852164074	-12.438055958	1.04	1	0.277	0.418	E10	NDEL1	N/A
1	194	0.35	I02	sample	sample	192.312342569	173.06446281	182.6884026895	-19.247879759	1.02	0.936	0.944	-0.251	I2	NR3C1	N/A
3	238	0.35	J22	neg	neg	195.171339564	184.315502183	189.7434208735	-10.855837381	1.06	1.02	0.595	0.097	NA	NA	NA
2	52	0.34	C04	sample	sample	179.440451745	199.252788104	189.3466199245	19.812336359	0.921	1.07	-0.585	1.265	C4	SMARCC2	N/A
4	31	0.34	B07	sample	sample	179.545112782	200.106040268	189.825576525	20.560927486	0.918	1.05	0.085	0.592	B7	BUB1B	N/A
1	211	0.34	I19	sample	sample	197.928152493	192.644859813	195.286506153	-5.28329267999999	1.05	1.04	0.05	0.625	I19	TBP	N/A
1	35	0.33	B11	sample	sample	177.753393665	178.507518797	178.130456231	0.754125131999984	0.939	0.965	-0.221	0.889	B11	DMAP1	N/A
1	94	0.33	D22	neg	neg	194.035260931	192.932648402	193.4839546665	-1.102612529	1.03	1.04	0.158	0.5	NA	NA	NA
3	286	0.33	L22	neg	neg	199.476772616	182.479815456	190.978294036	-16.99695716	1.08	1.01	0.705	-0.047	NA	NA	NA
2	30	0.33	B06	sample	sample	192.501618123	182.344864865	187.423241494	-10.156753258	0.989	0.976	0.281	0.377	B6	DNMT3B	N/A
4	344	0.32	O08	sample	sample	209.253840527	188.122895623	198.688368075	-21.130944904	1.07	0.983	0.459	0.19	O8	FBXW11	N/A
2	354	0.32	O18	sample	sample	195.657668712	206.559512652	201.108590682	10.90184394	1	1.11	-0.312	0.955	O18	CHD5	N/A
1	67	0.32	C19	sample	sample	198.993765586	185.268090154	192.13092787	-13.725675432	1.05	1	0.626	0.018	C19	FMR1	N/A
3	146	0.32	G02	sample	sample	190.398158803	180.766802444	185.5824806235	-9.631356359	1.03	0.998	0.659	-0.027	G2	FAM208A	N/A
3	172	0.31	H04	sample	sample	184.65776459	197.842359768	191.250062179	13.184595178	1	1.09	0	0.629	H4	SAP130	N/A
1	151	0.31	G07	sample	sample	185.082432432	196.557989691	190.8202110615	11.475557259	0.978	1.06	0.006	0.622	G7	BCORL1	N/A
4	173	0.31	H05	sample	sample	170.32474804	200.011925043	185.1683365415	29.687177003	0.871	1.04	-0.276	0.901	H5	TAF4	N/A
2	92	0.31	D20	sample	sample	205.289839572	182.557485525	193.9236625485	-22.732354047	1.05	0.977	0.91	-0.288	D20	PARP15	N/A
3	270	0.31	L06	sample	sample	206.450928382	182.481185861	194.4660571215	-23.969742521	1.12	1.01	0.66	-0.047	L6	TAF1C	N/A
2	99	0.31	E03	sample	sample	199.044203503	191.327092511	195.185648007	-7.71711099200002	1.02	1.02	0.31	0.301	E3	APOBEC3H	N/A
2	150	0.3	G06	sample	sample	215.821316614	182.092134831	198.9567257225	-33.729181783	1.11	0.975	1.419	-0.81	G6	PHF1	N/A
3	232	0.3	J16	sample	sample	181.961538462	188.969879518	185.46570899	7.00834105600001	0.985	1.04	0.045	0.556	J16	TAF1D	N/A
3	98	0.3	E02	sample	sample	197.262149213	180.616504854	188.9393270335	-16.645644359	1.07	0.997	0.735	-0.136	E2	SUDS3	N/A
1	340	0.3	O04	sample	sample	202.702579666	187.79231473	195.247447198	-14.910264936	1.07	1.02	0.596	0.001	O4	CENPF	N/A
2	356	0.3	O20	sample	sample	213.555232558	178.078779276	195.817005917	-35.476453282	1.1	0.953	1.315	-0.725	O20	CHD6	N/A
1	41	0.29	B17	sample	sample	200.03315508	181.700623701	190.8668893905	-18.332531379	1.06	0.982	0.585	0	B17	HIST1H4B	N/A
3	229	0.28	J13	sample	sample	208.894101877	180.024651661	194.459376769	-28.869450216	1.13	0.994	1.046	-0.479	J13	DIRAS3	N/A
1	345	0.28	O09	sample	sample	178.014652015	206.5486618	192.2816569075	28.534009785	0.94	1.12	-1.383	1.947	O9	CDK1	N/A
1	332	0.28	N20	sample	sample	203.190114068	203.194856578	203.192485323	0.00474250999999981	1.07	1.1	0.578	-0.015	N20	HIST1H2AJ	N/A
2	81	0.28	D09	sample	sample	196.07	195.611531191	195.8407655955	-0.458468808999982	1.01	1.05	-0.158	0.713	D9	SMYD2	N/A
4	319	0.28	N07	sample	sample	218.554601227	192.731182796	205.6428920115	-25.823418431	1.12	1.01	0.554	0	N7	CSNK1A1	N/A
1	213	0.28	I21	sample	sample	198.142118863	187.980513729	193.061316296	-10.161605134	1.05	1.02	0.594	-0.04	I21	GMNC	N/A
3	170	0.27	H02	sample	sample	175.019290123	192.395252838	183.7072714805	17.375962715	0.948	1.06	-0.402	0.951	H2	FAM175A	N/A
2	185	0.27	H17	sample	sample	212.421663443	188.406896552	200.4142799975	-24.014766891	1.09	1.01	0.804	-0.264	H17	PHC1	N/A
2	69	0.27	C21	sample	sample	194.846706587	178.008271299	186.427488943	-16.838435288	1	0.953	0.324	0.212	C21	XPO5	N/A
4	94	0.27	D22	neg	neg	213.573311367	171.353211009	192.463261188	-42.220100358	1.09	0.895	1.704	-1.171	NA	NA	NA
1	136	0.27	F16	sample	sample	199.697354497	186.647991543	193.17267302	-13.049362954	1.06	1.01	1.076	-0.544	F16	DPY30	N/A
3	304	0.26	M16	sample	sample	214.624472574	168.446332737	191.5354026555	-46.178139837	1.16	0.93	1.619	-1.095	M16	HMGA1	N/A
2	206	0.26	I14	sample	sample	213.111363636	193.955403087	203.5333833615	-19.155960549	1.09	1.04	0.506	0.011	I14	MBD3L1	N/A
1	251	0.26	K11	sample	sample	184.230588235	191.348484848	187.7895365415	7.117896613	0.973	1.03	0.008	0.507	K11	NAP1L4	N/A
1	229	0.26	J13	sample	sample	188.573770492	191.437928408	190.00584945	2.86415791600001	0.996	1.03	-0.107	0.623	J13	HDAC6	N/A
2	197	0.25	I05	sample	sample	194.517326733	216.274193548	205.3957601405	21.756866815	0.999	1.16	-0.741	1.247	I5	HIST1H4F	N/A
3	94	0.25	D22	neg	neg	189.921590909	180.003246753	184.962418831	-9.91834415599999	1.03	0.994	0.554	-0.047	NA	NA	NA
2	232	0.25	J16	sample	sample	198.050359712	192.725490196	195.387924954	-5.32486951599998	1.02	1.03	0.282	0.224	J16	MEN1	N/A
2	100	0.25	E04	sample	sample	199.132860041	183.873076923	191.502968482	-15.259783118	1.02	0.984	0.488	0.006	E4	MBD4	N/A
3	115	0.24	E19	sample	sample	168.13317757	201.536127168	184.834652369	33.402949598	0.91	1.11	-1.064	1.552	E19	ARID2	N/A
2	270	0.24	L06	sample	sample	192.907090465	200.487704918	196.6973976915	7.58061445299998	0.991	1.07	-0.014	0.499	L6	PRMT1	N/A
1	142	0.24	F22	neg	neg	183.907758621	203.978723404	193.9432410125	20.070964783	0.972	1.1	-0.628	1.113	NA	NA	NA
4	74	0.24	D02	sample	sample	193.617977528	190.760677966	192.189327747	-2.85729956200001	0.99	0.997	0.384	0.097	D2	SOX11	N/A
2	254	0.24	K14	sample	sample	202.047204969	195.108292683	198.577748826	-6.938912286	1.04	1.04	0.017	0.462	K14	PPP3CA	N/A
1	255	0.24	K15	sample	sample	199.957322987	182.325657895	191.141490441	-17.631665092	1.06	0.986	0.929	-0.451	K15	HMGN4	N/A
1	163	0.24	G19	sample	sample	217.555699482	187.311801242	202.433750362	-30.24389824	1.15	1.01	1.052	-0.579	G19	UNG	N/A
2	303	0.24	M15	sample	sample	187.389189189	179.620111732	183.5046504605	-7.76907745700001	0.962	0.961	0.571	-0.1	M15	CENPB	N/A
4	32	0.23	B08	sample	sample	181.323308271	181.816062176	181.5696852235	0.492753905000001	0.928	0.95	0.212	0.255	B8	DCTN2	N/A
3	133	0.23	F13	sample	sample	194.183568678	202.973684211	198.5786264445	8.790115533	1.05	1.12	0.11	0.346	F13	TLK1	N/A
4	104	0.23	E08	sample	sample	216.582278481	162.75921659	189.6707475355	-53.823061891	1.11	0.85	1.592	-1.137	E8	DCTN5	N/A
1	322	0.22	N10	sample	sample	190.457559682	197.152061856	193.804810769	6.69450217399998	1.01	1.07	0.004	0.439	N10	ING5	N/A
1	226	0.22	J10	sample	sample	191.371293001	186.910044978	189.1406689895	-4.461248023	1.01	1.01	0.707	-0.266	J10	HDAC4	N/A
1	350	0.22	O14	sample	sample	192.085106383	192.691007846	192.3880571145	0.605901462999981	1.01	1.04	0.057	0.381	O14	DICER1	N/A
3	157	0.21	G13	sample	sample	188.315645014	189.807169345	189.0614071795	1.49152433099999	1.02	1.05	0.077	0.35	G13	CBX7	N/A
1	30	0.21	B06	sample	sample	183.538172716	175.219088937	179.3786308265	-8.31908377899998	0.97	0.947	-0.007	0.433	B6	JADE2	N/A
2	57	0.21	C09	sample	sample	192.884965831	180.247766044	186.5663659375	-12.637199787	0.991	0.965	0.199	0.225	C9	NCBP1	N/A
2	183	0.21	H15	sample	sample	204.061165049	184.72016129	194.3906631695	-19.341003759	1.05	0.989	0.301	0.11	H15	H2BFWT	N/A
1	278	0.2	L14	sample	sample	185.818435754	203.148984199	194.4837099765	17.330548445	0.982	1.1	-0.408	0.815	L14	HIST1H4I	N/A
3	112	0.2	E16	sample	sample	180.518587361	186.793981481	183.656284421	6.27539412000002	0.978	1.03	-0.045	0.449	E16	TAF1B	N/A
4	190	0.2	H22	neg	neg	196.602459016	183.302469136	189.952464076	-13.29998988	1.01	0.958	0.724	-0.322	NA	NA	NA
2	151	0.2	G07	sample	sample	193.960807601	201.21995094	197.5903792705	7.25914333899999	0.996	1.08	-0.64	1.038	G7	AHCTF1	N/A
3	277	0.2	L13	sample	sample	195.852310231	192.430700447	194.141505339	-3.421609784	1.06	1.06	0.023	0.375	L13	MPHOSPH8	N/A
2	194	0.2	I02	sample	sample	204.874774775	187.181146026	196.0279604005	-17.693628749	1.05	1	0.407	-0.011	I2	CBX6	N/A
4	44	0.19	B20	sample	sample	184.659597031	185.841921397	185.250759214	1.18232436599999	0.945	0.971	0.219	0.171	B20	NOC2L	N/A
1	158	0.19	G14	sample	sample	217.906790945	172.541757444	195.2242741945	-45.365033501	1.15	0.933	2.008	-1.619	G14	HIST1H4C	N/A
2	320	0.19	N08	sample	sample	213.910179641	179.651505445	196.780842543	-34.258674196	1.1	0.962	1.148	-0.764	N8	CD3EAP	N/A
3	305	0.19	M17	sample	sample	195.242391304	184.066165414	189.654278359	-11.17622589	1.06	1.02	0.102	0.279	M17	KAT6B	N/A
1	146	0.19	G02	sample	sample	193.045077106	186.208727273	189.6269021895	-6.83634983300001	1.02	1.01	0.491	-0.116	G2	TSNAX	N/A
2	44	0.19	B20	sample	sample	177.308746048	180.509589041	178.9091675445	3.20084299300001	0.911	0.966	-0.287	0.661	B20	TAF1A	N/A
3	271	0.19	L07	sample	sample	206.148459384	176.831746032	191.490102708	-29.316713352	1.12	0.976	1.044	-0.671	L7	RBPJ	N/A
1	109	0.19	E13	sample	sample	194.714285714	169.111867704	181.913076709	-25.60241801	1.03	0.914	0.634	-0.264	E13	AR	N/A
3	236	0.18	J20	sample	sample	197.240758294	167.893979058	182.567368676	-29.346779236	1.07	0.927	0.795	-0.427	J20	ARID4B	N/A
1	236	0.18	J20	sample	sample	205.397972117	188.905829596	197.1519008565	-16.492142521	1.09	1.02	1.38	-1.013	J20	TRIM37	N/A
2	328	0.18	N16	sample	sample	197.786206897	207.528935185	202.657571041	9.742728288	1.02	1.11	-0.47	0.835	N16	FAM111A	N/A
2	105	0.18	E09	sample	sample	184.319125683	191.250618302	187.7848719925	6.93149261899998	0.947	1.02	-0.75	1.115	E9	DYDC1	N/A
4	249	0.18	K09	sample	sample	210.85824082	196.016550523	203.4373956715	-14.841690297	1.08	1.02	0.364	0	K9	H2AFY	N/A
3	91	0.18	D19	sample	sample	176.424145299	186.163768116	181.2939567075	9.739622817	0.955	1.03	-0.225	0.587	D19	SPI1	N/A
2	113	0.18	E17	sample	sample	183.044472681	191.764141898	187.4043072895	8.71966921699999	0.94	1.03	-0.285	0.646	E17	PRMT7	N/A
4	243	0.18	K03	sample	sample	192.65851602	217.823828921	205.2411724705	25.165312901	0.986	1.14	-1.261	1.62	K3	HMGXB4	N/A
3	273	0.18	L09	sample	sample	193.804697157	188.101123596	190.9529103765	-5.70357356099998	1.05	1.04	0.173	0.183	L9	BCOR	N/A
4	51	0.18	C03	sample	sample	186.201333333	183.856589147	185.02896124	-2.34474418600001	0.953	0.961	0.033	0.324	C3	SOX4	N/A
1	90	0.18	D18	sample	sample	195.462121212	190.233031674	192.847576443	-5.22908953800001	1.03	1.03	0.104	0.252	D18	MIS18A	N/A
1	28	0.18	B04	sample	sample	190.525795829	179.271012007	184.898403918	-11.254783822	1.01	0.969	0.163	0.189	B4	SHPRH	N/A
1	153	0.18	G09	sample	sample	199.439575033	188.821548822	194.1305619275	-10.618026211	1.05	1.02	0.229	0.122	G9	MTF2	N/A
4	129	0.17	F09	sample	sample	217.428364689	179.10567297	198.2670188295	-38.322691719	1.11	0.936	1.385	-1.046	F9	KIF22	N/A
1	50	0.17	C02	sample	sample	167.846746575	188.335974643	178.091360609	20.489228068	0.887	1.02	-0.446	0.784	C2	EIF4G1	N/A
3	158	0.17	G14	sample	sample	171.157360406	181.857142857	176.5072516315	10.699782451	0.927	1	0	0.331	G14	IFI16	N/A
2	198	0.16	I06	sample	sample	202.968067227	202.834028357	202.901047792	-0.134038870000012	1.04	1.09	-0.313	0.64	I6	TBL1X	N/A
2	304	0.15	M16	sample	sample	196.290973872	188.369664634	192.330319253	-7.92130923799999	1.01	1.01	0.389	-0.085	M16	KDM2B	N/A
1	139	0.15	F19	sample	sample	206.715925395	195.027731092	200.8718282435	-11.688194303	1.09	1.05	0.318	-0.018	F19	MBD3L4	N/A
3	293	0.15	M05	sample	sample	176.253581662	210.088036117	193.1708088895	33.834454455	0.954	1.16	-1.222	1.517	M5	MTA2	N/A
3	235	0.15	J19	sample	sample	200.471674877	169.331378299	184.901526588	-31.140296578	1.09	0.935	1.045	-0.75	J19	RBM3	N/A
1	320	0.14	N08	sample	sample	206.593639576	188.403614458	197.498627017	-18.190025118	1.09	1.02	0.272	0.017	N8	DGCR8	N/A
4	273	0.14	L09	sample	sample	195.484162896	193.675022381	194.5795926385	-1.809140515	1	1.01	-0.033	0.321	L9	MAD1L1	N/A
2	146	0.14	G02	sample	sample	191.920769231	184.311439114	188.1161041725	-7.60933011700001	0.986	0.987	0.292	-0.005	G2	RNF2	N/A
2	251	0.14	K11	sample	sample	208.901455767	177.290697674	193.0960767205	-31.610758093	1.07	0.949	0.299	-0.018	K11	NUP35	N/A
4	323	0.14	N11	sample	sample	196.458815521	201.773659306	199.1162374135	5.31484378500002	1	1.05	-0.61	0.891	N11	SEPT6	N/A
1	204	0.14	I12	sample	sample	193.126666667	165.653081511	179.389874089	-27.473585156	1.02	0.895	0.296	-0.017	I12	GTF2H1	N/A
3	332	0.13	N20	sample	sample	203.870853081	176.040723982	189.9557885315	-27.830129099	1.1	0.972	0.475	-0.205	N20	PRKRA	N/A
4	305	0.13	M17	sample	sample	202.902356902	202.191871456	202.547114179	-0.710485446000007	1.04	1.06	-0.115	0.382	M17	NCAPG	N/A
4	98	0.13	E02	sample	sample	197.05440613	187.441473559	192.2479398445	-9.61293257099999	1.01	0.979	0.244	0.02	E2	SOX14	N/A
1	349	0.13	O13	sample	sample	196.969372129	178.716374269	187.842873199	-18.25299786	1.04	0.966	0.068	0.193	O13	KDM3A	N/A
4	58	0.13	C10	sample	sample	189.716190476	180.439959637	185.0780750565	-9.27623083900002	0.97	0.943	0.259	0	C10	NDC80	N/A
2	142	0.13	F22	neg	neg	198.977186312	198.198630137	198.5879082245	-0.778556174999977	1.02	1.06	-0.134	0.388	NA	NA	NA
1	101	0.13	E05	sample	sample	186.864716636	175.602475928	181.233596282	-11.262240708	0.987	0.949	0.371	-0.12	E5	HDAC8	N/A
3	99	0.12	E03	sample	sample	190.29986053	197.663764962	193.981812746	7.363904432	1.03	1.09	0.272	-0.025	E3	CLP1	N/A
3	163	0.12	G19	sample	sample	174.167914439	185.600600601	179.88425752	11.432686162	0.943	1.02	-0.298	0.533	G19	DPF2	N/A
3	257	0.12	K17	sample	sample	193.76744186	176.634803922	185.201122891	-17.132637938	1.05	0.975	0.234	0	K17	HMGN2	N/A
3	280	0.12	L16	sample	sample	174.897567222	192.967832168	183.932699695	18.070264946	0.947	1.07	-0.587	0.821	L16	JADE1	N/A
4	181	0.12	H13	sample	sample	193.452406417	176.333333333	184.892869875	-17.119073084	0.99	0.921	0.931	-0.698	H13	SPAG5	N/A
4	353	0.11	O17	sample	sample	221.29192007	181.223764094	201.257842082	-40.068155976	1.13	0.947	0.901	-0.678	O17	SMC1B	N/A
1	185	0.11	H17	sample	sample	203.159770115	199.941011236	201.5503906755	-3.21875887899998	1.07	1.08	0.221	0	H17	KLF2	N/A
4	221	0.11	J05	sample	sample	180.136531365	193.717369971	186.926950668	13.580838606	0.921	1.01	0	0.219	J5	LAS1L	N/A
3	320	0.1	N08	sample	sample	208.269984917	188.325852037	198.297918477	-19.94413288	1.13	1.04	0.199	0	N8	HIST1H2AH	N/A
4	42	0.1	B18	sample	sample	179.488614801	188.316620241	183.902617521	8.82800544	0.918	0.984	-0.021	0.219	B18	SMC4	N/A
4	112	0.1	E16	sample	sample	196.067057837	193.935856993	195.001457415	-2.13120084400001	1	1.01	-0.303	0.5	E16	MCM4	N/A
3	106	0.1	E10	sample	sample	182.41745531	184.44173913	183.42959722	2.02428381999999	0.988	1.02	-0.131	0.328	E10	HDAC5	N/A
2	181	0.1	H13	sample	sample	226.239595051	163.104051565	194.671823308	-63.135543486	1.16	0.873	2.267	-2.071	H13	CENPI	N/A
2	40	0.1	B16	sample	sample	189.402360515	182.047910296	185.7251354055	-7.354450219	0.973	0.974	0.003	0.189	B16	NMNAT1	N/A
1	56	0.1	C08	sample	sample	191.108585859	177.783242259	184.445914059	-13.3253436	1.01	0.961	0.207	-0.017	C8	H1FNT	N/A
1	197	0.09	I05	sample	sample	179.912303665	185.273096447	182.592700056	5.360792782	0.951	1	-0.431	0.62	I5	SUV39H2	N/A
1	63	0.09	C15	sample	sample	179.537157757	180.00513347	179.7711456135	0.467975713000016	0.949	0.973	0.088	0.093	C15	HMGN1	N/A
3	42	0.09	B18	sample	sample	177.664953751	161.083333333	169.374143542	-16.581620418	0.962	0.889	0.734	-0.558	B18	TERT	N/A
2	297	0.09	M09	sample	sample	186.390681004	186.872923588	186.631802296	0.482242584000005	0.957	1	-0.153	0.328	M9	ATRX	N/A
2	172	0.09	H04	sample	sample	206.632183908	193.588293651	200.1102387795	-13.043890257	1.06	1.04	0.011	0.161	H4	RUVBL1	N/A
4	227	0.08	J11	sample	sample	194.712339137	187.439924314	191.0761317255	-7.27241482299999	0.996	0.979	0.62	-0.458	J11	RANGAP1	N/A
2	231	0.08	J15	sample	sample	190.066182405	176.855272226	183.4607273155	-13.210910179	0.976	0.947	0.53	-0.372	J15	CHD8	N/A
2	111	0.08	E15	sample	sample	182.332159624	180.451507742	181.391833683	-1.88065188200002	0.936	0.966	-0.24	0.398	E15	ZFP36	N/A
3	188	0.07	H20	sample	sample	180.164502165	171.736951983	175.950727074	-8.42755018199998	0.976	0.948	0	0.15	H20	FXR1	N/A
2	162	0.07	G18	sample	sample	203.570827489	187.607555898	195.5891916935	-15.963271591	1.05	1	0.715	-0.568	G18	RANBP2	N/A
1	298	0.07	M10	sample	sample	171.804928131	194.311342593	183.058135362	22.506414462	0.908	1.05	-0.288	0.428	M10	DYDC2	N/A
4	197	0.07	I05	sample	sample	197.841798501	190.040068201	193.940933351	-7.8017303	1.01	0.993	0.578	-0.443	I5	TAF6	N/A
4	277	0.07	L13	sample	sample	200.114695341	178.938499385	189.526597363	-21.176195956	1.02	0.935	0.731	-0.599	L13	SUGT1	N/A
1	212	0.06	I20	sample	sample	190.086519115	191.227642276	190.6570806955	1.14112316100002	1	1.03	0.203	-0.073	I20	SMUG1	N/A
4	33	0.06	B09	sample	sample	170.760581175	195.417008197	183.088794686	24.656427022	0.874	1.02	-0.597	0.726	B9	GPATCH11	N/A
4	296	0.06	M08	sample	sample	195.0068793	196.5125	195.75968965	1.50562069999998	0.998	1.03	-0.266	0.393	M8	ERCC6L	N/A
4	126	0.06	F06	sample	sample	202.151658768	200.570815451	201.3612371095	-1.58084331700002	1.03	1.05	0.017	0.098	F6	YY2	N/A
2	104	0.06	E08	sample	sample	205.87196468	163.90210356	184.88703412	-41.96986112	1.06	0.877	1.09	-0.976	E8	RBBP5	N/A
4	278	0.06	L14	sample	sample	196.371794872	188.359887535	192.3658412035	-8.011907337	1	0.984	0.398	-0.285	L14	ZW10	N/A
3	51	0.06	C03	sample	sample	172.297019527	197.258064516	184.7775420215	24.961044989	0.933	1.09	-0.33	0.442	C3	TNP1	N/A
4	238	0.06	J22	neg	neg	184.273876404	201.523850824	192.898863614	17.24997442	0.943	1.05	-0.553	0.664	NA	NA	NA
1	295	0.06	M07	sample	sample	171.551094891	186.927550048	179.2393224695	15.376455157	0.906	1.01	-0.017	0.128	M7	BRD7	N/A
3	92	0.05	D20	sample	sample	182.075416259	171.730277186	176.9028467225	-10.345139073	0.986	0.948	0.106	0	D20	PPHLN1	N/A
2	341	0.05	O05	sample	sample	199.383938394	200.089178357	199.7365583755	0.705239962999997	1.02	1.07	-0.041	0.147	O5	PARP12	N/A
1	161	0.05	G17	sample	sample	196.477088949	204.874045802	200.6755673755	8.39695685300001	1.04	1.11	-0.229	0.335	G17	PYGO2	N/A
2	112	0.05	E16	sample	sample	204.753378378	178.724347826	191.738863102	-26.029030552	1.05	0.957	0.545	-0.44	E16	NFKB1	N/A
2	31	0.05	B07	sample	sample	196.906285714	174.118811881	185.5125487975	-22.787473833	1.01	0.932	0.102	-0.004	B7	USP49	N/A
3	61	0.05	C13	sample	sample	180.322065728	183.979784367	182.1509250475	3.657718639	0.976	1.02	-0.243	0.339	C13	H2AFY2	N/A
3	292	0.05	M04	sample	sample	194.944194419	200.612790698	197.7784925585	5.66859627899998	1.06	1.11	-0.208	0.303	M4	JMJD1C	N/A
2	273	0.04	L09	sample	sample	206.887123746	177.372932331	192.1300280385	-29.514191415	1.06	0.949	1.097	-1.013	L9	PRMT6	N/A
1	196	0.04	I04	sample	sample	180.542349727	193.837433155	187.189891441	13.295083428	0.954	1.05	-0.637	0.717	I4	SLX4	N/A
3	306	0.04	M18	sample	sample	183.472693032	189.322352941	186.3975229865	5.849659909	0.994	1.04	-0.263	0.34	M18	PRMT2	N/A
4	198	0.04	I06	sample	sample	205.989473684	203.275633958	204.632553821	-2.713839726	1.05	1.06	0	0.07	I6	ANAPC16	N/A
3	137	0.03	F17	sample	sample	178.635135135	194.763527054	186.6993310945	16.128391919	0.967	1.08	-0.397	0.459	F17	RYBP	N/A
2	282	0.03	L18	sample	sample	190.797527048	197.540654699	194.1690908735	6.74312765099998	0.98	1.06	0.008	0.052	L18	EPC2	N/A
4	355	0.03	O19	sample	sample	204.444626743	197.259077527	200.851852135	-7.185549216	1.05	1.03	0.077	-0.019	O19	NPM3	N/A
2	330	0.03	N18	sample	sample	190.377946128	207.964404894	199.171175511	17.586458766	0.978	1.11	-0.771	0.827	N18	APOBEC3A	N/A
2	153	0.03	G09	sample	sample	206.433298862	177.632978723	192.0331387925	-28.800320139	1.06	0.951	0.858	-0.802	G9	RBBP7	N/A
1	238	0.03	J22	neg	neg	186.883148831	188.648214286	187.7656815585	1.76506545500001	0.987	1.02	0.008	0.046	NA	NA	NA
1	205	0.03	I13	sample	sample	190.587121212	172.231962239	181.4095417255	-18.355158973	1.01	0.931	0.05	0.001	I13	CTBP1	N/A
3	247	0.02	K07	sample	sample	200.397183099	179.170234455	189.783708777	-21.226948644	1.09	0.989	0.507	-0.463	K7	CHTOP	N/A
3	139	0.02	F19	sample	sample	200.046277666	176.945736434	188.49600705	-23.100541232	1.08	0.977	1.043	-1	F19	PHC2	N/A
3	198	0.02	I06	sample	sample	205.514164306	157.525564804	181.519864555	-47.988599502	1.11	0.869	1.037	-0.996	I6	HIRIP3	N/A
3	155	0.02	G11	sample	sample	190.597977244	179.97037037	185.284173807	-10.627606874	1.03	0.993	0.247	-0.206	G11	TOP1MT	N/A
2	53	0.02	C05	sample	sample	189.749579832	188.009779951	188.8796798915	-1.73979988099998	0.974	1.01	0.041	-0.002	C5	PARP9	N/A
2	319	0.02	N07	sample	sample	213.793400287	189.252163164	201.5227817255	-24.541237123	1.1	1.01	0.238	-0.201	N7	UBR2	N/A
3	56	0.01	C08	sample	sample	196.472222222	165.195652174	180.833937198	-31.276570048	1.06	0.912	0.76	-0.731	C8	INO80C	N/A
2	91	0.01	D19	sample	sample	187.46854083	184.095751854	185.782146342	-3.37278897599998	0.963	0.985	0.018	0.011	D19	NEIL2	N/A
3	66	0.01	C18	sample	sample	173.43546798	170.971291866	172.203379923	-2.464176114	0.939	0.944	0.22	-0.192	C18	CENPU	N/A
2	29	0.01	B05	sample	sample	196.727002967	174.669763514	185.6983832405	-22.057239453	1.01	0.935	0.76	-0.737	B5	PHF8	N/A
4	38	0.01	B14	sample	sample	174.400839454	188.260822511	181.3308309825	13.859983057	0.892	0.984	0.027	-0.005	B14	TEX14	N/A
1	284	0.01	L20	sample	sample	195.435789474	198.650700935	197.0432452045	3.21491146100001	1.03	1.07	0.16	-0.138	L20	PRMT3	N/A
4	138	0.01	F18	sample	sample	198.497987928	194.817752597	196.6578702625	-3.68023533099998	1.02	1.02	0.021	0	F18	PTTG1	N/A
